episode,reward,avg_reward,epsilon
4452,-10000,-3019.5,0.1
4453,0,-3019.5,0.1
4454,-10000,-3019.5,0.1
4455,0,-2975.0,0.1
4456,0,-2975.0,0.1
4457,0,-2975.0,0.1
4458,-10000,-2975.0,0.1
4459,-10000,-3075.0,0.1
4460,-10000,-3175.0,0.1
4461,0,-3175.0,0.1
4462,-10000,-3175.0,0.1
4463,0,-3075.0,0.1
4464,-10000,-3128.5,0.1
4465,-10000,-3183.5,0.1
4466,-10000,-3283.5,0.1
4467,0,-3238.0,0.1
4468,-10000,-3338.0,0.1
4469,0,-3238.0,0.1
4470,0,-3238.0,0.1
4471,0,-3238.0,0.1
4472,-10000,-3338.0,0.1
4473,0,-3338.0,0.1
4474,-10000,-3338.0,0.1
4475,-10000,-3338.0,0.1
4476,0,-3338.0,0.1
4477,-10000,-3438.0,0.1
4478,0,-3400.0,0.1
4479,0,-3400.0,0.1
4480,0,-3400.0,0.1
4481,-10000,-3500.0,0.1
4482,0,-3500.0,0.1
4483,0,-3500.0,0.1
4484,-10000,-3500.0,0.1
4485,-10000,-3500.0,0.1
4486,0,-3400.0,0.1
4487,0,-3400.0,0.1
4488,0,-3400.0,0.1
4489,0,-3400.0,0.1
4490,-10000,-3400.0,0.1
4491,-10000,-3500.0,0.1
4492,-10000,-3600.0,0.1
4493,0,-3600.0,0.1
4494,0,-3600.0,0.1
4495,0,-3600.0,0.1
4496,-10000,-3600.0,0.1
4497,0,-3600.0,0.1
4498,-10000,-3600.0,0.1
4499,-10000,-3700.0,0.1
4500,0,-3700.0,0.1
4501,-10000,-3700.0,0.1
4502,-4650,-3746.5,0.1
4503,0,-3746.5,0.1
4504,0,-3746.5,0.1
4505,-10000,-3846.5,0.1
4506,-10000,-3946.5,0.1
4507,-10000,-4046.5,0.1
4508,0,-4046.5,0.1
4509,-10000,-4146.5,0.1
4510,0,-4146.5,0.1
4511,0,-4146.5,0.1
4512,0,-4146.5,0.1
4513,0,-4046.5,0.1
4514,-10000,-4146.5,0.1
4515,0,-4146.5,0.1
4516,0,-4146.5,0.1
4517,0,-4146.5,0.1
4518,0,-4146.5,0.1
4519,0,-4146.5,0.1
4520,-10000,-4246.5,0.1
4521,0,-4146.5,0.1
4522,0,-4146.5,0.1
4523,-10000,-4246.5,0.1
4524,-10000,-4346.5,0.1
4525,0,-4246.5,0.1
4526,0,-4146.5,0.1
4527,-10000,-4246.5,0.1
4528,-10000,-4246.5,0.1
4529,0,-4246.5,0.1
4530,-10000,-4246.5,0.1
4531,0,-4246.5,0.1
4532,0,-4246.5,0.1
4533,0,-4246.5,0.1
4534,0,-4246.5,0.1
4535,0,-4146.5,0.1
4536,0,-4146.5,0.1
4537,0,-4046.5,0.1
4538,-10000,-4146.5,0.1
4539,0,-4146.5,0.1
4540,0,-4046.5,0.1
4541,0,-4046.5,0.1
4542,0,-4046.5,0.1
4543,0,-4046.5,0.1
4544,0,-3946.5,0.1
4545,-10000,-4046.5,0.1
4546,0,-4046.5,0.1
4547,0,-3946.5,0.1
4548,0,-3846.5,0.1
4549,-10000,-3946.5,0.1
4550,-10000,-4046.5,0.1
4551,0,-3946.5,0.1
4552,0,-3846.5,0.1
4553,-10000,-3946.5,0.1
4554,-10000,-3946.5,0.1
4555,0,-3946.5,0.1
4556,0,-3946.5,0.1
4557,0,-3946.5,0.1
4558,0,-3846.5,0.1
4559,0,-3746.5,0.1
4560,0,-3646.5,0.1
4561,-10000,-3746.5,0.1
4562,0,-3646.5,0.1
4563,0,-3646.5,0.1
4564,-10000,-3646.5,0.1
4565,0,-3546.5,0.1
4566,0,-3446.5,0.1
4567,-10000,-3546.5,0.1
4568,-10000,-3546.5,0.1
4569,0,-3546.5,0.1
4570,-10000,-3646.5,0.1
4571,0,-3646.5,0.1
4572,0,-3546.5,0.1
4573,-10000,-3646.5,0.1
4574,0,-3546.5,0.1
4575,0,-3446.5,0.1
4576,-10000,-3546.5,0.1
4577,0,-3446.5,0.1
4578,-10000,-3546.5,0.1
4579,0,-3546.5,0.1
4580,0,-3546.5,0.1
4581,0,-3446.5,0.1
4582,-10000,-3546.5,0.1
4583,0,-3546.5,0.1
4584,-10000,-3546.5,0.1
4585,-10000,-3546.5,0.1
4586,0,-3546.5,0.1
4587,0,-3546.5,0.1
4588,-10000,-3646.5,0.1
4589,-10000,-3746.5,0.1
4590,0,-3646.5,0.1
4591,0,-3546.5,0.1
4592,0,-3446.5,0.1
4593,-10000,-3546.5,0.1
4594,-10000,-3646.5,0.1
4595,-10000,-3746.5,0.1
4596,0,-3646.5,0.1
4597,0,-3646.5,0.1
4598,-10000,-3646.5,0.1
4599,0,-3546.5,0.1
4600,0,-3546.5,0.1
4601,0,-3446.5,0.1
4602,0,-3400.0,0.1
4603,-10000,-3500.0,0.1
4604,-10000,-3600.0,0.1
4605,0,-3500.0,0.1
4606,0,-3400.0,0.1
4607,0,-3300.0,0.1
4608,0,-3300.0,0.1
4609,0,-3200.0,0.1
4610,-10000,-3300.0,0.1
4611,-10000,-3400.0,0.1
4612,0,-3400.0,0.1
4613,0,-3400.0,0.1
4614,-10000,-3400.0,0.1
4615,0,-3400.0,0.1
4616,-10000,-3500.0,0.1
4617,0,-3500.0,0.1
4618,-10000,-3600.0,0.1
4619,0,-3600.0,0.1
4620,-10000,-3600.0,0.1
4621,0,-3600.0,0.1
4622,-10000,-3700.0,0.1
4623,-10000,-3700.0,0.1
4624,0,-3600.0,0.1
4625,-10000,-3700.0,0.1
4626,-10000,-3800.0,0.1
4627,0,-3700.0,0.1
4628,0,-3600.0,0.1
4629,0,-3600.0,0.1
4630,0,-3500.0,0.1
4631,-10000,-3600.0,0.1
4632,0,-3600.0,0.1
4633,0,-3600.0,0.1
4634,0,-3600.0,0.1
4635,0,-3600.0,0.1
4636,0,-3600.0,0.1
4637,0,-3600.0,0.1
4638,0,-3500.0,0.1
4639,-10000,-3600.0,0.1
4640,0,-3600.0,0.1
4641,0,-3600.0,0.1
4642,0,-3600.0,0.1
4643,0,-3600.0,0.1
4644,-10000,-3700.0,0.1
4645,0,-3600.0,0.1
4646,0,-3600.0,0.1
4647,-10000,-3700.0,0.1
4648,0,-3700.0,0.1
4649,-10000,-3700.0,0.1
4650,-10000,-3700.0,0.1
4651,-10000,-3800.0,0.1
4652,0,-3800.0,0.1
4653,-10000,-3800.0,0.1
4654,0,-3700.0,0.1
4655,0,-3700.0,0.1
4656,-10000,-3800.0,0.1
4657,0,-3800.0,0.1
4658,-10000,-3900.0,0.1
4659,0,-3900.0,0.1
4660,0,-3900.0,0.1
4661,-10000,-3900.0,0.1
4662,-10000,-4000.0,0.1
4663,0,-4000.0,0.1
4664,0,-3900.0,0.1
4665,0,-3900.0,0.1
4666,-10000,-4000.0,0.1
4667,0,-3900.0,0.1
4668,0,-3800.0,0.1
4669,-10000,-3900.0,0.1
4670,0,-3800.0,0.1
4671,0,-3800.0,0.1
4672,0,-3800.0,0.1
4673,0,-3700.0,0.1
4674,-10000,-3800.0,0.1
4675,0,-3800.0,0.1
4676,0,-3700.0,0.1
4677,0,-3700.0,0.1
4678,0,-3600.0,0.1
4679,0,-3600.0,0.1
4680,-10000,-3700.0,0.1
4681,0,-3700.0,0.1
4682,-10000,-3700.0,0.1
4683,0,-3700.0,0.1
4684,0,-3600.0,0.1
4685,-10000,-3600.0,0.1
4686,0,-3600.0,0.1
4687,0,-3600.0,0.1
4688,0,-3500.0,0.1
4689,0,-3400.0,0.1
4690,-10000,-3500.0,0.1
4691,0,-3500.0,0.1
4692,0,-3500.0,0.1
4693,0,-3400.0,0.1
4694,0,-3300.0,0.1
4695,0,-3200.0,0.1
4696,-10000,-3300.0,0.1
4697,0,-3300.0,0.1
4698,0,-3200.0,0.1
4699,0,-3200.0,0.1
4700,0,-3200.0,0.1
4701,0,-3200.0,0.1
4702,0,-3200.0,0.1
4703,0,-3100.0,0.1
4704,0,-3000.0,0.1
4705,0,-3000.0,0.1
4706,0,-3000.0,0.1
4707,0,-3000.0,0.1
4708,0,-3000.0,0.1
4709,-10000,-3100.0,0.1
4710,0,-3000.0,0.1
4711,-10000,-3000.0,0.1
4712,0,-3000.0,0.1
4713,0,-3000.0,0.1
4714,0,-2900.0,0.1
4715,-10000,-3000.0,0.1
4716,0,-2900.0,0.1
4717,-10000,-3000.0,0.1
4718,0,-2900.0,0.1
4719,0,-2900.0,0.1
4720,0,-2800.0,0.1
4721,-10000,-2900.0,0.1
4722,-10000,-2900.0,0.1
4723,0,-2800.0,0.1
4724,0,-2800.0,0.1
4725,0,-2700.0,0.1
4726,0,-2600.0,0.1
4727,0,-2600.0,0.1
4728,0,-2600.0,0.1
4729,0,-2600.0,0.1
4730,-10000,-2700.0,0.1
4731,-10000,-2700.0,0.1
4732,-10000,-2800.0,0.1
4733,0,-2800.0,0.1
4734,0,-2800.0,0.1
4735,-10000,-2900.0,0.1
4736,-10000,-3000.0,0.1
4737,0,-3000.0,0.1
4738,0,-3000.0,0.1
4739,-3200,-2932.0,0.1
4740,-10000,-3032.0,0.1
4741,-10000,-3132.0,0.1
4742,0,-3132.0,0.1
4743,-10000,-3232.0,0.1
4744,0,-3132.0,0.1
4745,0,-3132.0,0.1
4746,0,-3132.0,0.1
4747,-10000,-3132.0,0.1
4748,0,-3132.0,0.1
4749,0,-3032.0,0.1
4750,-10000,-3032.0,0.1
4751,-10000,-3032.0,0.1
4752,-3150,-3063.5,0.1
4753,-10000,-3063.5,0.1
4754,0,-3063.5,0.1
4755,-10000,-3163.5,0.1
4756,-10000,-3163.5,0.1
4757,-10000,-3263.5,0.1
4758,-10000,-3263.5,0.1
4759,0,-3263.5,0.1
4760,0,-3263.5,0.1
4761,-2600,-3189.5,0.1
4762,-10000,-3189.5,0.1
4763,-10000,-3289.5,0.1
4764,0,-3289.5,0.1
4765,0,-3289.5,0.1
4766,-10000,-3289.5,0.1
4767,0,-3289.5,0.1
4768,0,-3289.5,0.1
4769,0,-3189.5,0.1
4770,0,-3189.5,0.1
4771,0,-3189.5,0.1
4772,-10000,-3289.5,0.1
4773,0,-3289.5,0.1
4774,-10000,-3289.5,0.1
4775,0,-3289.5,0.1
4776,-10000,-3389.5,0.1
4777,0,-3389.5,0.1
4778,0,-3389.5,0.1
4779,0,-3389.5,0.1
4780,-10000,-3389.5,0.1
4781,0,-3389.5,0.1
4782,0,-3289.5,0.1
4783,0,-3289.5,0.1
4784,0,-3289.5,0.1
4785,-10000,-3289.5,0.1
4786,0,-3289.5,0.1
4787,-10000,-3389.5,0.1
4788,0,-3389.5,0.1
4789,-10000,-3489.5,0.1
4790,0,-3389.5,0.1
4791,0,-3389.5,0.1
4792,0,-3389.5,0.1
4793,0,-3389.5,0.1
4794,-10000,-3489.5,0.1
4795,-10000,-3589.5,0.1
4796,0,-3489.5,0.1
4797,-10000,-3589.5,0.1
4798,0,-3589.5,0.1
4799,0,-3589.5,0.1
4800,0,-3589.5,0.1
4801,0,-3589.5,0.1
4802,-10000,-3689.5,0.1
4803,0,-3689.5,0.1
4804,-10000,-3789.5,0.1
4805,-10000,-3889.5,0.1
4806,0,-3889.5,0.1
4807,0,-3889.5,0.1
4808,0,-3889.5,0.1
4809,0,-3789.5,0.1
4810,-10000,-3889.5,0.1
4811,0,-3789.5,0.1
4812,-10000,-3889.5,0.1
4813,0,-3889.5,0.1
4814,0,-3889.5,0.1
4815,0,-3789.5,0.1
4816,0,-3789.5,0.1
4817,0,-3689.5,0.1
4818,0,-3689.5,0.1
4819,0,-3689.5,0.1
4820,-10000,-3789.5,0.1
4821,0,-3689.5,0.1
4822,0,-3589.5,0.1
4823,0,-3589.5,0.1
4824,0,-3589.5,0.1
4825,0,-3589.5,0.1
4826,-10000,-3689.5,0.1
4827,0,-3689.5,0.1
4828,0,-3689.5,0.1
4829,0,-3689.5,0.1
4830,0,-3589.5,0.1
4831,-10000,-3589.5,0.1
4832,-10000,-3589.5,0.1
4833,0,-3589.5,0.1
4834,0,-3589.5,0.1
4835,0,-3489.5,0.1
4836,0,-3389.5,0.1
4837,0,-3389.5,0.1
4838,0,-3389.5,0.1
4839,-10000,-3457.5,0.1
4840,-10000,-3457.5,0.1
4841,0,-3357.5,0.1
4842,0,-3357.5,0.1
4843,0,-3257.5,0.1
4844,0,-3257.5,0.1
4845,0,-3257.5,0.1
4846,-10000,-3357.5,0.1
4847,-10000,-3357.5,0.1
4848,0,-3357.5,0.1
4849,0,-3357.5,0.1
4850,0,-3257.5,0.1
4851,0,-3157.5,0.1
4852,-10000,-3226.0,0.1
4853,0,-3126.0,0.1
4854,-10000,-3226.0,0.1
4855,-10000,-3226.0,0.1
4856,0,-3126.0,0.1
4857,0,-3026.0,0.1
4858,0,-2926.0,0.1
4859,0,-2926.0,0.1
4860,0,-2926.0,0.1
4861,0,-2900.0,0.1
4862,0,-2800.0,0.1
4863,0,-2700.0,0.1
4864,-10000,-2800.0,0.1
4865,0,-2800.0,0.1
4866,-10000,-2800.0,0.1
4867,0,-2800.0,0.1
4868,0,-2800.0,0.1
4869,-10000,-2900.0,0.1
4870,0,-2900.0,0.1
4871,0,-2900.0,0.1
4872,0,-2800.0,0.1
4873,-10000,-2900.0,0.1
4874,0,-2800.0,0.1
4875,-10000,-2900.0,0.1
4876,0,-2800.0,0.1
4877,-10000,-2900.0,0.1
4878,0,-2900.0,0.1
4879,-10000,-3000.0,0.1
4880,0,-2900.0,0.1
4881,-10000,-3000.0,0.1
4882,-10000,-3100.0,0.1
4883,0,-3100.0,0.1
4884,0,-3100.0,0.1
4885,0,-3000.0,0.1
4886,0,-3000.0,0.1
4887,-10000,-3000.0,0.1
4888,0,-3000.0,0.1
4889,-10000,-3000.0,0.1
4890,0,-3000.0,0.1
4891,0,-3000.0,0.1
4892,0,-3000.0,0.1
4893,0,-3000.0,0.1
4894,-10000,-3000.0,0.1
4895,-10000,-3000.0,0.1
4896,0,-3000.0,0.1
4897,-10000,-3000.0,0.1
4898,-10000,-3100.0,0.1
4899,0,-3100.0,0.1
4900,-10000,-3200.0,0.1
4901,0,-3200.0,0.1
4902,0,-3100.0,0.1
4903,0,-3100.0,0.1
4904,-10000,-3100.0,0.1
4905,0,-3000.0,0.1
4906,0,-3000.0,0.1
4907,0,-3000.0,0.1
4908,0,-3000.0,0.1
4909,-10000,-3100.0,0.1
4910,-10000,-3100.0,0.1
4911,0,-3100.0,0.1
4912,0,-3000.0,0.1
4913,0,-3000.0,0.1
4914,-10000,-3100.0,0.1
4915,-10000,-3200.0,0.1
4916,-10000,-3300.0,0.1
4917,0,-3300.0,0.1
4918,0,-3300.0,0.1
4919,0,-3300.0,0.1
4920,0,-3200.0,0.1
4921,-10000,-3300.0,0.1
4922,0,-3300.0,0.1
4923,-10000,-3400.0,0.1
4924,0,-3400.0,0.1
4925,-10000,-3500.0,0.1
4926,0,-3400.0,0.1
4927,0,-3400.0,0.1
4928,-10000,-3500.0,0.1
4929,0,-3500.0,0.1
4930,-10000,-3600.0,0.1
4931,-10000,-3600.0,0.1
4932,-10000,-3600.0,0.1
4933,0,-3600.0,0.1
4934,0,-3600.0,0.1
4935,0,-3600.0,0.1
4936,0,-3600.0,0.1
4937,0,-3600.0,0.1
4938,-10000,-3700.0,0.1
4939,0,-3600.0,0.1
4940,0,-3500.0,0.1
4941,0,-3500.0,0.1
4942,-10000,-3600.0,0.1
4943,0,-3600.0,0.1
4944,-10000,-3700.0,0.1
4945,0,-3700.0,0.1
4946,0,-3600.0,0.1
4947,0,-3500.0,0.1
4948,0,-3500.0,0.1
4949,0,-3500.0,0.1
4950,-10000,-3600.0,0.1
4951,-10000,-3700.0,0.1
4952,0,-3600.0,0.1
4953,-10000,-3700.0,0.1
4954,-10000,-3700.0,0.1
4955,0,-3600.0,0.1
4956,0,-3600.0,0.1
4957,0,-3600.0,0.1
4958,-10000,-3700.0,0.1
4959,0,-3700.0,0.1
4960,0,-3700.0,0.1
4961,0,-3700.0,0.1
4962,0,-3700.0,0.1
4963,-10000,-3800.0,0.1
4964,0,-3700.0,0.1
4965,0,-3700.0,0.1
4966,-10000,-3700.0,0.1
4967,-10000,-3800.0,0.1
4968,0,-3800.0,0.1
4969,0,-3700.0,0.1
4970,0,-3700.0,0.1
4971,0,-3700.0,0.1
4972,0,-3700.0,0.1
4973,0,-3600.0,0.1
4974,-10000,-3700.0,0.1
4975,0,-3600.0,0.1
4976,0,-3600.0,0.1
4977,0,-3500.0,0.1
4978,-10000,-3600.0,0.1
4979,-10000,-3600.0,0.1
4980,0,-3600.0,0.1
4981,-10000,-3600.0,0.1
4982,-10000,-3600.0,0.1
4983,-10000,-3700.0,0.1
4984,-10000,-3800.0,0.1
4985,-10000,-3900.0,0.1
4986,0,-3900.0,0.1
4987,0,-3800.0,0.1
4988,-10000,-3900.0,0.1
4989,-10000,-3900.0,0.1
4990,0,-3900.0,0.1
4991,0,-3900.0,0.1
4992,-10000,-4000.0,0.1
4993,0,-4000.0,0.1
4994,0,-3900.0,0.1
4995,-10000,-3900.0,0.1
4996,-10000,-4000.0,0.1
4997,0,-3900.0,0.1
4998,-10000,-3900.0,0.1
4999,0,-3900.0,0.1
5000,0,-3800.0,0.1
5001,0,-3800.0,0.1
5002,0,-3800.0,0.1
5003,0,-3800.0,0.1
5004,-10000,-3800.0,0.1
5005,0,-3800.0,0.1
5006,0,-3800.0,0.1
5007,-10000,-3900.0,0.1
5008,-10000,-4000.0,0.1
5009,-10000,-4000.0,0.1
5010,0,-3900.0,0.1
5011,0,-3900.0,0.1
5012,0,-3900.0,0.1
5013,0,-3900.0,0.1
5014,0,-3800.0,0.1
5015,-10000,-3800.0,0.1
5016,0,-3700.0,0.1
5017,0,-3700.0,0.1
5018,0,-3700.0,0.1
5019,-10000,-3800.0,0.1
5020,0,-3800.0,0.1
5021,0,-3700.0,0.1
5022,-10000,-3800.0,0.1
5023,0,-3700.0,0.1
5024,-10000,-3800.0,0.1
5025,0,-3700.0,0.1
5026,0,-3700.0,0.1
5027,0,-3700.0,0.1
5028,0,-3600.0,0.1
5029,0,-3600.0,0.1
5030,0,-3500.0,0.1
5031,0,-3400.0,0.1
5032,0,-3300.0,0.1
5033,0,-3300.0,0.1
5034,0,-3300.0,0.1
5035,0,-3300.0,0.1
5036,-10000,-3400.0,0.1
5037,0,-3400.0,0.1
5038,0,-3300.0,0.1
5039,0,-3300.0,0.1
5040,0,-3300.0,0.1
5041,0,-3300.0,0.1
5042,0,-3200.0,0.1
5043,-10000,-3300.0,0.1
5044,0,-3200.0,0.1
5045,0,-3200.0,0.1
5046,-10000,-3300.0,0.1
5047,0,-3300.0,0.1
5048,0,-3300.0,0.1
5049,0,-3300.0,0.1
5050,-10000,-3300.0,0.1
5051,0,-3200.0,0.1
5052,-3250,-3232.5,0.1
5053,-10000,-3232.5,0.1
5054,0,-3132.5,0.1
5055,0,-3132.5,0.1
5056,-10000,-3232.5,0.1
5057,0,-3232.5,0.1
5058,0,-3132.5,0.1
5059,0,-3132.5,0.1
5060,-10000,-3232.5,0.1
5061,-10000,-3332.5,0.1
5062,-10000,-3432.5,0.1
5063,0,-3332.5,0.1
5064,0,-3332.5,0.1
5065,0,-3332.5,0.1
5066,0,-3232.5,0.1
5067,0,-3132.5,0.1
5068,-10000,-3232.5,0.1
5069,-10000,-3332.5,0.1
5070,0,-3332.5,0.1
5071,0,-3332.5,0.1
5072,0,-3332.5,0.1
5073,-10000,-3432.5,0.1
5074,0,-3332.5,0.1
5075,0,-3332.5,0.1
5076,0,-3332.5,0.1
5077,0,-3332.5,0.1
5078,-10000,-3332.5,0.1
5079,0,-3232.5,0.1
5080,-10000,-3332.5,0.1
5081,0,-3232.5,0.1
5082,-10000,-3232.5,0.1
5083,0,-3132.5,0.1
5084,-10000,-3132.5,0.1
5085,-10000,-3132.5,0.1
5086,0,-3132.5,0.1
5087,0,-3132.5,0.1
5088,-3900,-3071.5,0.1
5089,0,-2971.5,0.1
5090,-10000,-3071.5,0.1
5091,0,-3071.5,0.1
5092,0,-2971.5,0.1
5093,-10000,-3071.5,0.1
5094,-10000,-3171.5,0.1
5095,-10000,-3171.5,0.1
5096,-10000,-3171.5,0.1
5097,-10000,-3271.5,0.1
5098,-10000,-3271.5,0.1
5099,0,-3271.5,0.1
5100,-10000,-3371.5,0.1
5101,-10000,-3471.5,0.1
5102,-10000,-3571.5,0.1
5103,0,-3571.5,0.1
5104,-10000,-3571.5,0.1
5105,0,-3571.5,0.1
5106,0,-3571.5,0.1
5107,0,-3471.5,0.1
5108,0,-3371.5,0.1
5109,0,-3271.5,0.1
5110,0,-3271.5,0.1
5111,0,-3271.5,0.1
5112,0,-3271.5,0.1
5113,0,-3271.5,0.1
5114,0,-3271.5,0.1
5115,-10000,-3271.5,0.1
5116,-10000,-3371.5,0.1
5117,-10000,-3471.5,0.1
5118,0,-3471.5,0.1
5119,0,-3371.5,0.1
5120,0,-3371.5,0.1
5121,0,-3371.5,0.1
5122,0,-3271.5,0.1
5123,0,-3271.5,0.1
5124,-10000,-3271.5,0.1
5125,0,-3271.5,0.1
5126,0,-3271.5,0.1
5127,0,-3271.5,0.1
5128,0,-3271.5,0.1
5129,0,-3271.5,0.1
5130,-10000,-3371.5,0.1
5131,-10000,-3471.5,0.1
5132,0,-3471.5,0.1
5133,-10000,-3571.5,0.1
5134,-10000,-3671.5,0.1
5135,0,-3671.5,0.1
5136,-10000,-3671.5,0.1
5137,0,-3671.5,0.1
5138,-10000,-3771.5,0.1
5139,0,-3771.5,0.1
5140,0,-3771.5,0.1
5141,0,-3771.5,0.1
5142,-10000,-3871.5,0.1
5143,0,-3771.5,0.1
5144,-10000,-3871.5,0.1
5145,0,-3871.5,0.1
5146,0,-3771.5,0.1
5147,0,-3771.5,0.1
5148,0,-3771.5,0.1
5149,0,-3771.5,0.1
5150,0,-3671.5,0.1
5151,0,-3671.5,0.1
5152,-10000,-3739.0,0.1
5153,-10000,-3739.0,0.1
5154,-10000,-3839.0,0.1
5155,-10000,-3939.0,0.1
5156,-10000,-3939.0,0.1
5157,0,-3939.0,0.1
5158,0,-3939.0,0.1
5159,0,-3939.0,0.1
5160,0,-3839.0,0.1
5161,-10000,-3839.0,0.1
5162,-10000,-3839.0,0.1
5163,0,-3839.0,0.1
5164,-10000,-3939.0,0.1
5165,0,-3939.0,0.1
5166,0,-3939.0,0.1
5167,0,-3939.0,0.1
5168,-10000,-3939.0,0.1
5169,-10000,-3939.0,0.1
5170,0,-3939.0,0.1
5171,0,-3939.0,0.1
5172,0,-3939.0,0.1
5173,0,-3839.0,0.1
5174,0,-3839.0,0.1
5175,0,-3839.0,0.1
5176,0,-3839.0,0.1
5177,0,-3839.0,0.1
5178,0,-3739.0,0.1
5179,-10000,-3839.0,0.1
5180,0,-3739.0,0.1
5181,0,-3739.0,0.1
5182,0,-3639.0,0.1
5183,0,-3639.0,0.1
5184,0,-3539.0,0.1
5185,-10000,-3539.0,0.1
5186,0,-3539.0,0.1
5187,-10000,-3639.0,0.1
5188,-10000,-3700.0,0.1
5189,0,-3700.0,0.1
5190,-10000,-3700.0,0.1
5191,-10000,-3800.0,0.1
5192,0,-3800.0,0.1
5193,-10000,-3800.0,0.1
5194,0,-3700.0,0.1
5195,0,-3600.0,0.1
5196,-10000,-3600.0,0.1
5197,0,-3500.0,0.1
5198,-10000,-3500.0,0.1
5199,0,-3500.0,0.1
5200,-10000,-3500.0,0.1
5201,-10000,-3500.0,0.1
5202,0,-3400.0,0.1
5203,0,-3400.0,0.1
5204,0,-3300.0,0.1
5205,0,-3300.0,0.1
5206,0,-3300.0,0.1
5207,0,-3300.0,0.1
5208,0,-3300.0,0.1
5209,0,-3300.0,0.1
5210,0,-3300.0,0.1
5211,0,-3300.0,0.1
5212,0,-3300.0,0.1
5213,0,-3300.0,0.1
5214,0,-3300.0,0.1
5215,0,-3200.0,0.1
5216,-10000,-3200.0,0.1
5217,0,-3100.0,0.1
5218,0,-3100.0,0.1
5219,0,-3100.0,0.1
5220,0,-3100.0,0.1
5221,0,-3100.0,0.1
5222,0,-3100.0,0.1
5223,0,-3100.0,0.1
5224,0,-3000.0,0.1
5225,0,-3000.0,0.1
5226,0,-3000.0,0.1
5227,0,-3000.0,0.1
5228,-10000,-3100.0,0.1
5229,-10000,-3200.0,0.1
5230,0,-3100.0,0.1
5231,0,-3000.0,0.1
5232,0,-3000.0,0.1
5233,0,-2900.0,0.1
5234,0,-2800.0,0.1
5235,0,-2800.0,0.1
5236,0,-2700.0,0.1
5237,-10000,-2800.0,0.1
5238,0,-2700.0,0.1
5239,0,-2700.0,0.1
5240,-10000,-2800.0,0.1
5241,-10000,-2900.0,0.1
5242,-10000,-2900.0,0.1
5243,-10000,-3000.0,0.1
5244,-10000,-3000.0,0.1
5245,0,-3000.0,0.1
5246,0,-3000.0,0.1
5247,0,-3000.0,0.1
5248,-10000,-3100.0,0.1
5249,0,-3100.0,0.1
5250,0,-3100.0,0.1
5251,0,-3100.0,0.1
5252,-10000,-3100.0,0.1
5253,0,-3000.0,0.1
5254,-10000,-3000.0,0.1
5255,0,-2900.0,0.1
5256,-10000,-2900.0,0.1
5257,-10000,-3000.0,0.1
5258,0,-3000.0,0.1
5259,0,-3000.0,0.1
5260,0,-3000.0,0.1
5261,0,-2900.0,0.1
5262,0,-2800.0,0.1
5263,0,-2800.0,0.1
5264,0,-2700.0,0.1
5265,-10000,-2800.0,0.1
5266,-10000,-2900.0,0.1
5267,0,-2900.0,0.1
5268,0,-2800.0,0.1
5269,0,-2700.0,0.1
5270,0,-2700.0,0.1
5271,0,-2700.0,0.1
5272,0,-2700.0,0.1
5273,-10000,-2800.0,0.1
5274,-10000,-2900.0,0.1
5275,0,-2900.0,0.1
5276,0,-2900.0,0.1
5277,0,-2900.0,0.1
5278,0,-2900.0,0.1
5279,0,-2800.0,0.1
5280,0,-2800.0,0.1
5281,-10000,-2900.0,0.1
5282,-10000,-3000.0,0.1
5283,0,-3000.0,0.1
5284,-10000,-3100.0,0.1
5285,0,-3000.0,0.1
5286,-10000,-3100.0,0.1
5287,-10000,-3100.0,0.1
5288,0,-3000.0,0.1
5289,-10000,-3100.0,0.1
5290,0,-3000.0,0.1
5291,0,-2900.0,0.1
5292,0,-2900.0,0.1
5293,0,-2800.0,0.1
5294,-10000,-2900.0,0.1
5295,0,-2900.0,0.1
5296,-10000,-2900.0,0.1
5297,0,-2900.0,0.1
5298,0,-2800.0,0.1
5299,0,-2800.0,0.1
5300,0,-2700.0,0.1
5301,0,-2600.0,0.1
5302,0,-2600.0,0.1
5303,-10000,-2700.0,0.1
5304,0,-2700.0,0.1
5305,0,-2700.0,0.1
5306,0,-2700.0,0.1
5307,0,-2700.0,0.1
5308,0,-2700.0,0.1
5309,0,-2700.0,0.1
5310,0,-2700.0,0.1
5311,-10000,-2800.0,0.1
5312,-10000,-2900.0,0.1
5313,0,-2900.0,0.1
5314,0,-2900.0,0.1
5315,-10000,-3000.0,0.1
5316,0,-2900.0,0.1
5317,-10000,-3000.0,0.1
5318,0,-3000.0,0.1
5319,0,-3000.0,0.1
5320,0,-3000.0,0.1
5321,-10000,-3100.0,0.1
5322,0,-3100.0,0.1
5323,-10000,-3200.0,0.1
5324,-10000,-3300.0,0.1
5325,0,-3300.0,0.1
5326,0,-3300.0,0.1
5327,0,-3300.0,0.1
5328,-10000,-3300.0,0.1
5329,0,-3200.0,0.1
5330,0,-3200.0,0.1
5331,0,-3200.0,0.1
5332,0,-3200.0,0.1
5333,0,-3200.0,0.1
5334,0,-3200.0,0.1
5335,0,-3200.0,0.1
5336,0,-3200.0,0.1
5337,0,-3100.0,0.1
5338,0,-3100.0,0.1
5339,0,-3100.0,0.1
5340,0,-3000.0,0.1
5341,0,-2900.0,0.1
5342,0,-2800.0,0.1
